species,atom1,atom2,wiberg_bond_order,bond_length
Ac5_rdkit_conf_3,22,16,0.0000,5.490066303777123
Ac5_rdkit_conf_3,22,17,0.0000,6.641125304893064
Ac5_rdkit_conf_3,22,18,0.0000,6.883733040205074
Ac5_rdkit_conf_3,22,19,0.0006,4.9283874322771135
Ac5_rdkit_conf_3,22,20,0.0004,4.277104306556598
Ac5_rdkit_conf_3,22,21,0.0029,2.4758359857948995
Ac5_rdkit_conf_3,23,0,0.0014,2.470415561839951
Ac5_rdkit_conf_3,23,1,0.0027,2.7726289674622895
Ac5_rdkit_conf_3,23,2,0.0004,3.9471970682632502
Ac5_rdkit_conf_3,23,3,0.0002,3.7483659183301463
Ac5_rdkit_conf_3,23,4,0.0001,3.9955250747015714
Ac5_rdkit_conf_3,23,5,0.0001,4.8149427912835066
Ac5_rdkit_conf_3,23,6,0.0031,2.150686665315522
Ac5_rdkit_conf_3,23,7,0.0113,3.379885181453062
Ac5_rdkit_conf_3,23,8,0.0007,3.8470032963804432
Ac5_rdkit_conf_3,23,9,0.0089,3.375958695914095
Ac5_rdkit_conf_3,23,10,0.0026,2.130915786192875
Ac5_rdkit_conf_3,23,11,0.9178,1.0804564546343363
Ac5_rdkit_conf_3,23,12,0.0001,2.1968413641123474
Ac5_rdkit_conf_3,23,13,0.0001,2.297199495761306
Ac5_rdkit_conf_3,23,14,0.0002,3.5371680183232743
Ac5_rdkit_conf_3,23,15,0.0000,4.588126326777086
Ac5_rdkit_conf_3,23,16,0.0000,3.8511238569263124
Ac5_rdkit_conf_3,23,17,0.0000,4.6854457871405355
Ac5_rdkit_conf_3,23,18,0.0000,5.460432407617641
Ac5_rdkit_conf_3,23,19,0.0004,4.282772053853555
Ac5_rdkit_conf_3,23,20,0.0006,4.929432486129514
Ac5_rdkit_conf_3,23,21,0.0003,4.26781466633932
Ac5_rdkit_conf_3,23,22,0.0029,2.4409370850478713
Ac4_rdkit_conf_2,1,0,0.9304,1.410207635888063
Ac4_rdkit_conf_2,2,0,0.0102,2.3707114341684443
Ac4_rdkit_conf_2,2,1,1.0526,1.3451765097354322
Ac4_rdkit_conf_2,3,0,0.0028,2.773070223498857
Ac4_rdkit_conf_2,3,1,0.0630,2.4035334686442376
Ac4_rdkit_conf_2,3,2,1.3708,1.3963266362828577
Ac4_rdkit_conf_2,4,0,0.0010,4.158689588342702
Ac4_rdkit_conf_2,4,1,0.0084,3.65921351172202
Ac4_rdkit_conf_2,4,2,0.0119,2.4159517097667744
Ac4_rdkit_conf_2,4,3,1.4415,1.3857193334012483
Ac4_rdkit_conf_2,5,0,0.0003,5.003670448108269
Ac4_rdkit_conf_2,5,1,0.0198,4.150048270700113
Ac4_rdkit_conf_2,5,2,0.0908,2.805322187913716
Ac4_rdkit_conf_2,5,3,0.0123,2.4101149260597508
Ac4_rdkit_conf_2,5,4,1.4284,1.3860202135531792
Ac4_rdkit_conf_2,6,0,0.0011,4.784414504804219
Ac4_rdkit_conf_2,6,1,0.0068,3.631699198698868
Ac4_rdkit_conf_2,6,2,0.0118,2.4137931617580657
Ac4_rdkit_conf_2,6,3,0.1039,2.761584803111612
Ac4_rdkit_conf_2,6,4,0.0115,2.3828887687932476
Ac4_rdkit_conf_2,6,5,1.4471,1.3826088489956223
Ac4_rdkit_conf_2,7,0,0.0128,3.6580828635870186
Ac4_rdkit_conf_2,7,1,0.0436,2.36635550582029
Ac4_rdkit_conf_2,7,2,1.3127,1.408032845009661
Ac4_rdkit_conf_2,7,3,0.0098,2.4164380523077766
Ac4_rdkit_conf_2,7,4,0.1011,2.783713368220766
Ac4_rdkit_conf_2,7,5,0.0104,2.424677322287854
Ac4_rdkit_conf_2,7,6,1.4020,1.3925116281704797
Ac4_rdkit_conf_2,8,0,0.0004,4.329675492888122
Ac4_rdkit_conf_2,8,1,0.0039,2.919551481905568
Ac4_rdkit_conf_2,8,2,0.0083,2.579277660819982
Ac4_rdkit_conf_2,8,3,0.0071,3.826693475804405
Ac4_rdkit_conf_2,8,4,0.0060,4.26910680179988
Ac4_rdkit_conf_2,8,5,0.0098,3.7371991510504223
Ac4_rdkit_conf_2,8,6,0.0140,2.4355418078015005
Ac4_rdkit_conf_2,8,7,0.9975,1.4905310508302068
Ac4_rdkit_conf_2,9,0,0.0002,5.527188854068675
Ac4_rdkit_conf_2,9,1,0.0040,4.117507305055329
Ac4_rdkit_conf_2,9,2,0.0222,3.6645294547322167
Ac4_rdkit_conf_2,9,3,0.0012,4.7870440761903374
Ac4_rdkit_conf_2,9,4,0.0109,4.969400730715223
Ac4_rdkit_conf_2,9,5,0.0014,4.137258412884189
Ac4_rdkit_conf_2,9,6,0.0181,2.755529711927999
Ac4_rdkit_conf_2,9,7,0.0580,2.3723284599764
Ac4_rdkit_conf_2,9,8,1.7273,1.2042076336882273
Ac4_rdkit_conf_2,10,0,0.0015,3.8862253657542816
Ac4_rdkit_conf_2,10,1,0.0047,2.584833952807994
Ac4_rdkit_conf_2,10,2,0.0050,2.8950795364606132
Ac4_rdkit_conf_2,10,3,0.0005,4.285133712458457
Ac4_rdkit_conf_2,10,4,0.0030,5.062159092694935
Ac4_rdkit_conf_2,10,5,0.0008,4.81152178197626
Ac4_rdkit_conf_2,10,6,0.0113,3.6268192078736154
Ac4_rdkit_conf_2,10,7,0.0146,2.395784319224291
Ac4_rdkit_conf_2,10,8,1.0625,1.3398573204472184
Ac4_rdkit_conf_2,10,9,0.1498,2.2198416793323346
Ac4_rdkit_conf_2,11,0,0.9395,1.0862564814448747
Ac4_rdkit_conf_2,11,1,0.0100,2.0010613260482546
Ac4_rdkit_conf_2,11,2,0.0082,3.2380203929737688
Ac4_rdkit_conf_2,11,3,0.0013,3.835749614691371
Ac4_rdkit_conf_2,11,4,0.0000,5.218048937149881
Ac4_rdkit_conf_2,11,5,0.0001,5.983269762197673
Ac4_rdkit_conf_2,11,6,0.0002,5.614378780977465
Ac4_rdkit_conf_2,11,7,0.0001,4.366926169842582
Ac4_rdkit_conf_2,11,8,0.0000,4.733979932713382
Ac4_rdkit_conf_2,11,9,0.0000,5.917689855081457
Ac4_rdkit_conf_2,11,10,0.0000,3.994568362013222
Ac4_rdkit_conf_2,12,0,0.9410,1.0929062811700736
Ac4_rdkit_conf_2,12,1,0.0215,2.0741284269012854
Ac4_rdkit_conf_2,12,2,0.0014,2.69990272889821
Ac4_rdkit_conf_2,12,3,0.0043,2.7629236121697254
Ac4_rdkit_conf_2,12,4,0.0001,4.080824738161761
Ac4_rdkit_conf_2,12,5,0.0012,5.051171823865528
Ac4_rdkit_conf_2,12,6,0.0001,5.008076814484179
Ac4_rdkit_conf_2,12,7,0.0011,4.023163362301611
Ac4_rdkit_conf_2,12,8,0.0001,4.838542553375449
Ac4_rdkit_conf_2,12,9,0.0002,6.029388048197263
Ac4_rdkit_conf_2,12,10,0.0000,4.480763266229203
Ac4_rdkit_conf_2,12,11,0.0001,1.7788910353447733
Ac4_rdkit_conf_2,13,0,0.9409,1.092964614508631
Ac4_rdkit_conf_2,13,1,0.0215,2.074289534221537
Ac4_rdkit_conf_2,13,2,0.0014,2.6996299046945307
Ac4_rdkit_conf_2,13,3,0.0043,2.7592849172291
Ac4_rdkit_conf_2,13,4,0.0001,4.0724598465774955
Ac4_rdkit_conf_2,13,5,0.0012,5.039825599042888
Ac4_rdkit_conf_2,13,6,0.0001,4.997794577126296
Ac4_rdkit_conf_2,13,7,0.0011,4.019793126341828
Ac4_rdkit_conf_2,13,8,0.0001,4.83916301505498
Ac4_rdkit_conf_2,13,9,0.0002,5.990943206558797
Ac4_rdkit_conf_2,13,10,0.0001,4.553622722385332
Ac4_rdkit_conf_2,13,11,0.0001,1.779156124154651
Ac4_rdkit_conf_2,13,12,0.0005,1.7847028818907085
Ac4_rdkit_conf_2,14,0,0.0019,2.449489954981445
Ac4_rdkit_conf_2,14,1,0.0043,2.670188106156193
Ac4_rdkit_conf_2,14,2,0.0019,2.152359452583606
Ac4_rdkit_conf_2,14,3,0.9179,1.0792173605363287
Ac4_rdkit_conf_2,14,4,0.0037,2.1317368996367727
Ac4_rdkit_conf_2,14,5,0.0090,3.379817507212334
Ac4_rdkit_conf_2,14,6,0.0010,3.8406385290112888
Ac4_rdkit_conf_2,14,7,0.0082,3.400078290539499
Ac4_rdkit_conf_2,14,8,0.0004,4.722039217449491
Ac4_rdkit_conf_2,14,9,0.0005,5.757571796107974
Ac4_rdkit_conf_2,14,10,0.0000,4.969906480379987
Ac4_rdkit_conf_2,14,11,0.0001,3.5271029806017857
Ac4_rdkit_conf_2,14,12,0.0001,2.2477714235095174
Ac4_rdkit_conf_2,14,13,0.0001,2.2471052006835373
Ac4_rdkit_conf_2,15,0,0.0001,4.78501309592304
Ac4_rdkit_conf_2,15,1,0.0009,4.531605472188637
Ac4_rdkit_conf_2,15,2,0.0086,3.389023020807914
Ac4_rdkit_conf_2,15,3,0.0026,2.1322379003504746
Ac4_rdkit_conf_2,15,4,0.9233,1.082684240031691
Ac4_rdkit_conf_2,15,5,0.0027,2.145517637711469
Ac4_rdkit_conf_2,15,6,0.0092,3.3694641235855296
Ac4_rdkit_conf_2,15,7,0.0007,3.866323901298752
Ac4_rdkit_conf_2,15,8,0.0004,5.351574254524643
Ac4_rdkit_conf_2,15,9,0.0001,6.027625153942637
Ac4_rdkit_conf_2,15,10,0.0000,6.124965406230716
Ac4_rdkit_conf_2,15,11,0.0000,5.870068810367899
Ac4_rdkit_conf_2,15,12,0.0000,4.5725190830764175
Ac4_rdkit_conf_2,15,13,0.0000,4.564121548315185
Ac4_rdkit_conf_2,15,14,0.0029,2.4369455463313083
Ac4_rdkit_conf_2,16,0,0.0001,6.06033688079252
Ac4_rdkit_conf_2,16,1,0.0004,5.230855596036369
Ac4_rdkit_conf_2,16,2,0.0007,3.8862057496495215
Ac4_rdkit_conf_2,16,3,0.0092,3.391984008233824
Ac4_rdkit_conf_2,16,4,0.0027,2.149963306266877
Ac4_rdkit_conf_2,16,5,0.9206,1.0808888637015373
Ac4_rdkit_conf_2,16,6,0.0030,2.1434419038030863
Ac4_rdkit_conf_2,16,7,0.0093,3.4016535353561506
Ac4_rdkit_conf_2,16,8,0.0002,4.578731830493898
Ac4_rdkit_conf_2,16,9,0.0001,4.765492004198622
Ac4_rdkit_conf_2,16,10,0.0003,5.746404959017246
Ac4_rdkit_conf_2,16,11,0.0000,7.0541405355939
Ac4_rdkit_conf_2,16,12,0.0000,6.06229872109986
Ac4_rdkit_conf_2,16,13,0.0000,6.049153157682982
Ac4_rdkit_conf_2,16,14,0.0002,4.272832665022233
Ac4_rdkit_conf_2,16,15,0.0028,2.4837622341707752
Ac4_rdkit_conf_2,17,0,0.0005,5.72992388123359
Ac4_rdkit_conf_2,17,1,0.0003,4.481325323083116
Ac4_rdkit_conf_2,17,2,0.0085,3.3787785690308265
Ac4_rdkit_conf_2,17,3,0.0008,3.842809814939454
Ac4_rdkit_conf_2,17,4,0.0090,3.37434404039437
Ac4_rdkit_conf_2,17,5,0.0028,2.150277623153578
Ac4_rdkit_conf_2,17,6,0.9086,1.0816154617265787
Ac4_rdkit_conf_2,17,7,0.0022,2.1177006795168194
Ac4_rdkit_conf_2,17,8,0.0029,2.5517434977087725
Ac4_rdkit_conf_2,17,9,0.0021,2.363723170197813
Ac4_rdkit_conf_2,17,10,0.0010,3.876368092106192
Ac4_rdkit_conf_2,17,11,0.0000,6.4823237726387894
Ac4_rdkit_conf_2,17,12,0.0000,5.995057673003822
Ac4_rdkit_conf_2,17,13,0.0000,5.982801318739825
Ac4_rdkit_conf_2,17,14,0.0004,4.921963961628731
Ac4_rdkit_conf_2,17,15,0.0004,4.2800002669761605
Ac4_rdkit_conf_2,17,16,0.0029,2.4879929930956397
Ac4_rdkit_conf_2,18,0,0.0000,4.77059183576734
Ac4_rdkit_conf_2,18,1,0.0017,3.5205700354517875
Ac4_rdkit_conf_2,18,2,0.0002,3.8484341476607082
Ac4_rdkit_conf_2,18,3,0.0004,5.232925044309158
Ac4_rdkit_conf_2,18,4,0.0000,5.941046360815072
Ac4_rdkit_conf_2,18,5,0.0003,5.5603154420005705
Ac4_rdkit_conf_2,18,6,0.0003,4.283873307630257
Ac4_rdkit_conf_2,18,7,0.0145,3.1972123763230056
Ac4_rdkit_conf_2,18,8,0.0015,1.8530748263785788
Ac4_rdkit_conf_2,18,9,0.0056,2.2312989649441866
Ac4_rdkit_conf_2,18,10,0.7351,0.9683392606922432
Ac4_rdkit_conf_2,18,11,0.0000,4.753746336230931
Ac4_rdkit_conf_2,18,12,0.0000,5.381716458474657
Ac4_rdkit_conf_2,18,13,0.0000,5.439710376009186
Ac4_rdkit_conf_2,18,14,0.0000,5.936697556142893
Ac4_rdkit_conf_2,18,15,0.0000,7.015073887178453
Ac4_rdkit_conf_2,18,16,0.0001,6.426147604077268
Ac4_rdkit_conf_2,18,17,0.0001,4.322154273162979
Ac2_rdkit_conf_1,1,0,1.0034,1.5225766984825426
Ac2_rdkit_conf_1,2,0,0.0060,2.5276144407961034
Ac2_rdkit_conf_1,2,1,1.0034,1.5222342954207149
Ac2_rdkit_conf_1,3,0,0.0065,2.5011776877337204
Ac2_rdkit_conf_1,3,1,1.0062,1.520744565395188
Ac2_rdkit_conf_1,3,2,0.0065,2.5009566605249285
Ac2_rdkit_conf_1,4,0,0.0179,2.442584408366884
Ac2_rdkit_conf_1,4,1,0.8445,1.457075691526353
Ac2_rdkit_conf_1,4,2,0.0181,2.443839418331327
Ac2_rdkit_conf_1,4,3,0.0109,2.3280327417933795
Ac2_rdkit_conf_1,5,0,0.0031,2.976736690730472
Ac2_rdkit_conf_1,5,1,0.0052,2.4260183790624916
Ac2_rdkit_conf_1,5,2,0.0031,2.9908740898897763
Ac2_rdkit_conf_1,5,3,0.0084,3.6137628997749704
Ac2_rdkit_conf_1,5,4,1.0302,1.337410253710506
Ac2_rdkit_conf_1,6,0,0.0038,2.9862396663196678
Ac2_rdkit_conf_1,6,1,0.0046,2.810718826540108
Ac2_rdkit_conf_1,6,2,0.0038,2.993863217349116
Ac2_rdkit_conf_1,6,3,0.0008,4.248974410856813
Ac2_rdkit_conf_1,6,4,0.1308,2.2744861798353493
Ac2_rdkit_conf_1,6,5,1.6496,1.2072294796806446
Ac2_rdkit_conf_1,7,0,0.0013,4.1998531045771115
Ac2_rdkit_conf_1,7,1,0.0132,3.596818376830279
Ac2_rdkit_conf_1,7,2,0.0012,4.2123268298985295
Ac2_rdkit_conf_1,7,3,0.0003,4.5052292325300165
Ac2_rdkit_conf_1,7,4,0.0365,2.2179457678322523
Ac2_rdkit_conf_1,7,5,1.1119,1.3673498457662545
Ac2_rdkit_conf_1,7,6,0.1295,2.2658071515808667
Ac2_rdkit_conf_1,8,0,0.0001,5.159949706096852
Ac2_rdkit_conf_1,8,1,0.0013,4.811822856102975
Ac2_rdkit_conf_1,8,2,0.0001,5.302278183831173
Ac2_rdkit_conf_1,8,3,0.0002,5.862151917251889
Ac2_rdkit_conf_1,8,4,0.0105,3.544069095693536
Ac2_rdkit_conf_1,8,5,0.0071,2.4030309468340185
Ac2_rdkit_conf_1,8,6,0.0041,2.7263895346057945
Ac2_rdkit_conf_1,8,7,1.0006,1.435237186007595
Ac2_rdkit_conf_1,9,0,0.0001,5.197487896409283
Ac2_rdkit_conf_1,9,1,0.0001,5.285438065253153
Ac2_rdkit_conf_1,9,2,0.0001,5.967808380033997
Ac2_rdkit_conf_1,9,3,0.0000,6.386375988958057
Ac2_rdkit_conf_1,9,4,0.0021,4.189593369514278
Ac2_rdkit_conf_1,9,5,0.0052,3.0837994438001313
Ac2_rdkit_conf_1,9,6,0.0044,3.139259657163771
Ac2_rdkit_conf_1,9,7,0.0258,2.501743306182111
Ac2_rdkit_conf_1,9,8,0.9472,1.519421825203258
Ac2_rdkit_conf_1,10,0,0.0000,6.139213410045704
Ac2_rdkit_conf_1,10,1,0.0001,6.344122394142865
Ac2_rdkit_conf_1,10,2,0.0000,6.922679954122826
Ac2_rdkit_conf_1,10,3,0.0000,7.516238498841691
Ac2_rdkit_conf_1,10,4,0.0007,5.323221129669892
Ac2_rdkit_conf_1,10,5,0.0019,4.148275181512673
Ac2_rdkit_conf_1,10,6,0.0010,3.9711219585056816
Ac2_rdkit_conf_1,10,7,0.0094,3.611653671608201
Ac2_rdkit_conf_1,10,8,0.0578,2.3957468276130514
Ac2_rdkit_conf_1,10,9,1.7841,1.1963320445720746
Ac2_rdkit_conf_1,11,0,0.0001,4.473941138848498
Ac2_rdkit_conf_1,11,1,0.0000,4.7709591674338405
Ac2_rdkit_conf_1,11,2,0.0000,5.737782137537639
Ac2_rdkit_conf_1,11,3,0.0000,5.730053001448241
Ac2_rdkit_conf_1,11,4,0.0002,3.7896499918918636
Ac2_rdkit_conf_1,11,5,0.0011,3.002990169220672
Ac2_rdkit_conf_1,11,6,0.0008,3.2363991324584798
Ac2_rdkit_conf_1,11,7,0.0022,2.6855147469684466
Ac2_rdkit_conf_1,11,8,0.0151,2.3906320255016245
Ac2_rdkit_conf_1,11,9,1.0499,1.3418086303754346
Ac2_rdkit_conf_1,11,10,0.1548,2.2359409655744495
Ac2_rdkit_conf_1,12,0,0.9349,1.0909207280719346
Ac2_rdkit_conf_1,12,1,0.0045,2.143339733710221
Ac2_rdkit_conf_1,12,2,0.0002,2.8070590283365973
Ac2_rdkit_conf_1,12,3,0.0008,2.7138769425392155
Ac2_rdkit_conf_1,12,4,0.0110,3.374438824385175
Ac2_rdkit_conf_1,12,5,0.0007,4.0102389162213266
Ac2_rdkit_conf_1,12,6,0.0007,3.931022875053515
Ac2_rdkit_conf_1,12,7,0.0009,5.262288533733304
Ac2_rdkit_conf_1,12,8,0.0001,6.235087359978367
Ac2_rdkit_conf_1,12,9,0.0000,6.253578800408451
Ac2_rdkit_conf_1,12,10,0.0000,7.153933182689785
Ac2_rdkit_conf_1,12,11,0.0000,5.505200480151472
Ac2_rdkit_conf_1,13,0,0.9259,1.0870683538223345
Ac2_rdkit_conf_1,13,1,0.0013,2.1684285170606845
Ac2_rdkit_conf_1,13,2,0.0010,2.751480304940052
Ac2_rdkit_conf_1,13,3,0.0101,3.456108753920947
Ac2_rdkit_conf_1,13,4,0.0010,2.781232149263524
Ac2_rdkit_conf_1,13,5,0.0001,2.807995795010206
Ac2_rdkit_conf_1,13,6,0.0013,2.401752489547788
Ac2_rdkit_conf_1,13,7,0.0002,4.0760816566425655
Ac2_rdkit_conf_1,13,8,0.0000,4.78407061112114
Ac2_rdkit_conf_1,13,9,0.0000,4.700303211311053
Ac2_rdkit_conf_1,13,10,0.0000,5.509985464675293
Ac2_rdkit_conf_1,13,11,0.0000,4.12915730103698
Ac2_rdkit_conf_1,13,12,0.0004,1.7725440889667599
Ac2_rdkit_conf_1,14,0,0.9384,1.0911474757016122
Ac2_rdkit_conf_1,14,1,0.0015,2.154953635948115
Ac2_rdkit_conf_1,14,2,0.0111,3.4677692859555984
Ac2_rdkit_conf_1,14,3,0.0007,2.7456854986150545
Ac2_rdkit_conf_1,14,4,0.0016,2.6374074329088786
Ac2_rdkit_conf_1,14,5,0.0001,3.2023126030949887
Ac2_rdkit_conf_1,14,6,0.0001,3.430567994029706
Ac2_rdkit_conf_1,14,7,0.0000,4.19191405770085
Ac2_rdkit_conf_1,14,8,0.0000,5.125308567083254
Ac2_rdkit_conf_1,14,9,0.0000,4.9768708051277555
Ac2_rdkit_conf_1,14,10,0.0000,5.944138390930261
Ac2_rdkit_conf_1,14,11,0.0000,4.02295561111442
Ac2_rdkit_conf_1,14,12,0.0004,1.7689657916763117
Ac2_rdkit_conf_1,14,13,0.0002,1.775205894873606
Ac2_rdkit_conf_1,15,0,0.0111,3.46873961642799
Ac2_rdkit_conf_1,15,1,0.0015,2.1555820749915786
Ac2_rdkit_conf_1,15,2,0.9384,1.090995000744733
Ac2_rdkit_conf_1,15,3,0.0008,2.740935876176967
Ac2_rdkit_conf_1,15,4,0.0015,2.6460042041221326
Ac2_rdkit_conf_1,15,5,0.0001,3.234799494953899
Ac2_rdkit_conf_1,15,6,0.0001,3.452313318504275
Ac2_rdkit_conf_1,15,7,0.0000,4.223837910508522
Ac2_rdkit_conf_1,15,8,0.0000,5.377738711833255
Ac2_rdkit_conf_1,15,9,0.0000,6.284272198710205
Ac2_rdkit_conf_1,15,10,0.0000,7.269891913552774
Ac2_rdkit_conf_1,15,11,0.0000,6.179385896893477
Ac2_rdkit_conf_1,15,12,0.0003,3.802110029192475
Ac2_rdkit_conf_1,15,13,0.0002,3.743395223726316
Ac2_rdkit_conf_1,15,14,0.0010,4.287996035731727
Ac2_rdkit_conf_1,16,0,0.0003,2.8010451019135694
Ac2_rdkit_conf_1,16,1,0.0046,2.1428094922708363
Ac2_rdkit_conf_1,16,2,0.9349,1.0909585505164714
Ac2_rdkit_conf_1,16,3,0.0008,2.7188742273141284
Ac2_rdkit_conf_1,16,4,0.0111,3.3759672773406737
Ac2_rdkit_conf_1,16,5,0.0006,4.0190249208131315
Ac2_rdkit_conf_1,16,6,0.0007,3.9317101787274455
Ac2_rdkit_conf_1,16,7,0.0009,5.271949179502207
Ac2_rdkit_conf_1,16,8,0.0001,6.356420859282447
Ac2_rdkit_conf_1,16,9,0.0000,6.931854777496495
Ac2_rdkit_conf_1,16,10,0.0000,7.861803122801982
Ac2_rdkit_conf_1,16,11,0.0000,6.615188238308946
Ac2_rdkit_conf_1,16,12,0.0000,2.6398885390063347
Ac2_rdkit_conf_1,16,13,0.0000,3.12672915089395
Ac2_rdkit_conf_1,16,14,0.0003,3.7999275429513126
Ac2_rdkit_conf_1,16,15,0.0004,1.7683267923692723
Ac2_rdkit_conf_1,17,0,0.0010,2.755333686257619
Ac2_rdkit_conf_1,17,1,0.0013,2.1676420047789255
Ac2_rdkit_conf_1,17,2,0.9258,1.0870488358804307
Ac2_rdkit_conf_1,17,3,0.0101,3.455699511914339
Ac2_rdkit_conf_1,17,4,0.0010,2.7767788327778287
Ac2_rdkit_conf_1,17,5,0.0001,2.815995858664746
Ac2_rdkit_conf_1,17,6,0.0013,2.4058769723078113
Ac2_rdkit_conf_1,17,7,0.0002,4.080773195403293
Ac2_rdkit_conf_1,17,8,0.0000,4.9294200901027905
Ac2_rdkit_conf_1,17,9,0.0000,5.534631817314048
Ac2_rdkit_conf_1,17,10,0.0000,6.366203455774485
Ac2_rdkit_conf_1,17,11,0.0000,5.469167516112941
Ac2_rdkit_conf_1,17,12,0.0000,3.1422504859245386
Ac2_rdkit_conf_1,17,13,0.0001,2.531876365861098
Ac2_rdkit_conf_1,17,14,0.0002,3.742212932756232
Ac2_rdkit_conf_1,17,15,0.0002,1.7756404507633297
Ac2_rdkit_conf_1,17,16,0.0004,1.7722312083179215
Ac2_rdkit_conf_1,18,0,0.0111,3.4518176908275437
Ac2_rdkit_conf_1,18,1,0.0013,2.157528073363125
Ac2_rdkit_conf_1,18,2,0.0009,2.728443976946018
Ac2_rdkit_conf_1,18,3,0.9377,1.090193354423425
Ac2_rdkit_conf_1,18,4,0.0011,2.5598791407175847
Ac2_rdkit_conf_1,18,5,0.0002,3.8434716728586666
Ac2_rdkit_conf_1,18,6,0.0000,4.606494712061765
Ac2_rdkit_conf_1,18,7,0.0000,4.545645639115086
Ac2_rdkit_conf_1,18,8,0.0000,5.961701386526249
Ac2_rdkit_conf_1,18,9,0.0000,6.712848918773086
Ac2_rdkit_conf_1,18,10,0.0000,7.86753800365254
Ac2_rdkit_conf_1,18,11,0.0000,6.1988690172910585
Ac2_rdkit_conf_1,18,12,0.0004,3.726134848456642
Ac2_rdkit_conf_1,18,13,0.0010,4.296523630342093
Ac2_rdkit_conf_1,18,14,0.0001,3.7325212496297993
Ac2_rdkit_conf_1,18,15,0.0001,2.5149509971975594
Ac2_rdkit_conf_1,18,16,0.0000,3.042147308169346
Ac2_rdkit_conf_1,18,17,0.0002,3.737668515574649
Ac2_rdkit_conf_1,19,0,0.0009,2.725852201753793
Ac2_rdkit_conf_1,19,1,0.0013,2.1579257160097054
Ac2_rdkit_conf_1,19,2,0.0112,3.451942728695683
Ac2_rdkit_conf_1,19,3,0.9381,1.0902422059501273
Ac2_rdkit_conf_1,19,4,0.0010,2.5627500051688616
Ac2_rdkit_conf_1,19,5,0.0002,3.839083096650684
Ac2_rdkit_conf_1,19,6,0.0000,4.604948710311007
Ac2_rdkit_conf_1,19,7,0.0000,4.54222611368919
Ac2_rdkit_conf_1,19,8,0.0000,5.877897356292895
Ac2_rdkit_conf_1,19,9,0.0000,6.2516702816481775
Ac2_rdkit_conf_1,19,10,0.0000,7.401318744727929
Ac2_rdkit_conf_1,19,11,0.0000,5.424234036390484
Ac2_rdkit_conf_1,19,12,0.0000,3.02910598803888
Ac2_rdkit_conf_1,19,13,0.0002,3.738458399174986
Ac2_rdkit_conf_1,19,14,0.0001,2.517347748554816
Ac2_rdkit_conf_1,19,15,0.0002,3.731498652485486
Ac2_rdkit_conf_1,19,16,0.0004,3.7282778110535166
Ac2_rdkit_conf_1,19,17,0.0010,4.296225694746262
Ac2_rdkit_conf_1,19,18,0.0002,1.7716967921328977
Ac2_rdkit_conf_1,20,0,0.0004,2.7606842471657274
Ac2_rdkit_conf_1,20,1,0.0036,2.1508170135213733
Ac2_rdkit_conf_1,20,2,0.0004,2.7570789959364603
Ac2_rdkit_conf_1,20,3,0.9383,1.0900071043997832
Ac2_rdkit_conf_1,20,4,0.0103,3.2993578366530665
Ac2_rdkit_conf_1,20,5,0.0007,4.505309209255009
Ac2_rdkit_conf_1,20,6,0.0004,4.956910966173389
Ac2_rdkit_conf_1,20,7,0.0005,5.511988092700219
Ac2_rdkit_conf_1,20,8,0.0001,6.830480140296873
Ac2_rdkit_conf_1,20,9,0.0000,7.2855667895165155
Ac2_rdkit_conf_1,20,10,0.0000,8.378352924886848
Ac2_rdkit_conf_1,20,11,0.0000,6.591786290503812
Ac2_rdkit_conf_1,20,12,0.0001,2.5212300977376105
Ac2_rdkit_conf_1,20,13,0.0003,3.7483960675212806
Ac2_rdkit_conf_1,20,14,0.0000,3.1272221759822245
Ac2_rdkit_conf_1,20,15,0.0000,3.113996723670081
Ac2_rdkit_conf_1,20,16,0.0001,2.5225179322928506
Ac2_rdkit_conf_1,20,17,0.0003,3.748262512398378
Ac2_rdkit_conf_1,20,18,0.0003,1.7722479518422358
Ac2_rdkit_conf_1,20,19,0.0003,1.7722824645165904
Ac2_rdkit_conf_1,21,0,0.0000,4.4548659465682015
Ac2_rdkit_conf_1,21,1,0.0005,3.7725890230602905
Ac2_rdkit_conf_1,21,2,0.0000,4.6055698762194455
Ac2_rdkit_conf_1,21,3,0.0001,4.360825175345144
Ac2_rdkit_conf_1,21,4,0.0006,2.3214886176748744
Ac2_rdkit_conf_1,21,5,0.0019,2.0249051793538384
Ac2_rdkit_conf_1,21,6,0.0117,3.115934615990522
Ac2_rdkit_conf_1,21,7,0.8088,1.006296185044443
Ac2_rdkit_conf_1,21,8,0.0033,2.1174804221073686
Ac2_rdkit_conf_1,21,9,0.0004,3.0141002137088937
Ac2_rdkit_conf_1,21,10,0.0003,4.162516388554645
Ac2_rdkit_conf_1,21,11,0.0001,2.922340680914188
Ac2_rdkit_conf_1,21,12,0.0000,5.49586643149249
Ac2_rdkit_conf_1,21,13,0.0000,4.5488340321560425
Ac2_rdkit_conf_1,21,14,0.0000,4.269800293908955
Ac2_rdkit_conf_1,21,15,0.0000,4.5420927381186305
Ac2_rdkit_conf_1,21,16,0.0000,5.6252194433157
Ac2_rdkit_conf_1,21,17,0.0000,4.6886557623486285
Ac2_rdkit_conf_1,21,18,0.0000,4.3226942693807295
Ac2_rdkit_conf_1,21,19,0.0000,4.216178675159178
Ac2_rdkit_conf_1,21,20,0.0000,5.428399033717215
